Date,TRDPRC_1
2019-04-08,5287.58
2019-04-09,5232.25
2019-04-10,5295.85
2019-04-11,5032.96
2019-04-12,5070.77
2019-04-13,5090.05
2019-04-14,5116.54
2019-04-15,5030.26
2019-04-16,5216.23
2019-04-17,5249.37
2019-04-18,5306.59
2019-04-19,5280.97
2019-04-20,5285.86
2019-04-21,5285.4
2019-04-22,5400.23
2019-04-23,5582.6
2019-04-24,5447.71
2019-04-25,5398.25
2019-04-26,5248.39
2019-04-27,5287.99
2019-04-28,5301.15
2019-04-29,5251.5
2019-04-30,5392.04
2019-05-01,5414.29
2019-05-02,5550.88
2019-05-03,5851.56
2019-05-04,5881.51
2019-05-05,5864.65
2019-05-06,5799.19
2019-05-07,5994.5
2019-05-08,6003.5
2019-05-09,6161.27
2019-05-10,6360.72
2019-05-11,7037.72
2019-05-12,7147.01
2019-05-13,8060.36
2019-05-14,7777.28
2019-05-15,8126.25
2019-05-16,7916.51
2019-05-17,7273.45
2019-05-18,7337.65
2019-05-19,8083.0
2019-05-20,8035.34
2019-05-21,7996.27
2019-05-22,7674.48
2019-05-23,7919.85
2019-05-24,8056.65
2019-05-25,8045.13
2019-05-26,8658.96
2019-05-27,8811.5
2019-05-28,8711.55
2019-05-29,8668.68
2019-05-30,8208.57
2019-05-31,8519.01
2019-06-01,8589.21
2019-06-02,8712.59
2019-06-03,8475.06
2019-06-04,7483.12
2019-06-05,7740.56
2019-06-06,7744.4
2019-06-07,7947.2
2019-06-08,7894.9
2019-06-09,7638.25
2019-06-10,7964.47
2019-06-11,7914.1
2019-06-12,8147.81
2019-06-13,8299.323
2019-06-14,8627.38
2019-06-15,8817.7
2019-06-16,9070.8
2019-06-17,9322.4
2019-06-18,8965.8
2019-06-19,9302.8
2019-06-20,9532.0
2019-06-21,9917.2
2019-06-22,10611.0
2019-06-23,11089.866
2019-06-24,11023.0
2019-06-25,11558.0
2019-06-26,12399.0
2019-06-27,10950.0
2019-06-28,12275.52
2019-06-29,11958.0
2019-06-30,11220.0
2019-07-01,10581.045
2019-07-02,10714.0
2019-07-03,11445.0
2019-07-04,11614.72
2019-07-05,11109.0
2019-07-06,11176.0
2019-07-07,11569.0
2019-07-08,12304.75
2019-07-09,12593.0
2019-07-10,11920.493
2019-07-11,11308.0
2019-07-12,11792.55
2019-07-13,10978.0
2019-07-14,10628.061
2019-07-15,10756.0
2019-07-16,9579.356
2019-07-17,9843.9
2019-07-18,10592.0
2019-07-19,10574.46
2019-07-20,10959.0
2019-07-21,10610.0
2019-07-22,10225.0
2019-07-23,10132.209
2019-07-24,9799.102
2019-07-25,9871.98
2019-07-26,9837.68
2019-07-27,9502.7
2019-07-28,9357.2
2019-07-29,9491.8
2019-07-30,9590.0
2019-07-31,10050.0
2019-08-01,10432.282
2019-08-02,10426.0
2019-08-03,10822.0
2019-08-04,10964.0
2019-08-05,11806.0
2019-08-06,11344.0
2019-08-07,11939.49
2019-08-08,11758.38
2019-08-09,11986.0
2019-08-10,11319.0
2019-08-11,11525.944
2019-08-12,11415.0
2019-08-13,10889.43
2019-08-14,10205.0
2019-08-15,10396.0
2019-08-16,10474.93
2019-08-17,10165.751
2019-08-18,10442.88
2019-08-19,10752.0
2019-08-20,10780.47
2019-08-21,10092.0
2019-08-22,10187.0
2019-08-23,10440.45
2019-08-24,10076.65
2019-08-25,9962.909
2019-08-26,10302.02
2019-08-27,10124.49
2019-08-28,9715.9
2019-08-29,9513.44
2019-08-30,9607.0
2019-08-31,9656.71
2019-09-01,9729.49
2019-09-02,10428.0
2019-09-03,10710.97
2019-09-04,10691.0
2019-09-05,10580.0
2019-09-06,10412.0
2019-09-07,10529.0
2019-09-08,10424.16
2019-09-09,10307.93
2019-09-10,10136.0
2019-09-11,10172.18
2019-09-12,10444.0
2019-09-13,10291.41
2019-09-14,10411.31
2019-09-15,10334.0
2019-09-16,10324.0
2019-09-17,10251.0
2019-09-18,10216.68
2019-09-19,10290.0
2019-09-20,10146.09
2019-09-21,9982.34
2019-09-22,10066.0
2019-09-23,9714.1
2019-09-24,8703.3
2019-09-25,8657.8
2019-09-26,8065.93
2019-09-27,8246.3
2019-09-28,8145.5
2019-09-29,8070.206
2019-09-30,8292.8
2019-10-01,8315.0
2019-10-02,8275.972
2019-10-03,8180.51
2019-10-04,8215.4
2019-10-05,8181.0
2019-10-06,7930.643
2019-10-07,8252.5
2019-10-08,8191.6
2019-10-09,8641.7
2019-10-10,8588.97
2019-10-11,8346.0
2019-10-12,8360.6
2019-10-13,8269.1
2019-10-14,8328.76
2019-10-15,8162.61
2019-10-16,8003.5
2019-10-17,8089.69
2019-10-18,7985.6
2019-10-19,7990.2
2019-10-20,8256.7
2019-10-21,8226.121
2019-10-22,8112.42
2019-10-23,7457.326
2019-10-24,7462.83
2019-10-25,8642.3
2019-10-26,9424.1
2019-10-27,9627.6
2019-10-28,9477.7
2019-10-29,9435.786
2019-10-30,9198.733
2019-10-31,9164.12
2019-11-01,9293.5
2019-11-02,9316.817
2019-11-03,9206.053
2019-11-04,9436.66
2019-11-05,9370.5
2019-11-06,9335.2
2019-11-07,9250.0
2019-11-08,8860.2
2019-11-09,8811.2
2019-11-10,9070.03
2019-11-11,8754.0
2019-11-12,8771.19
2019-11-15,8484.4
2019-11-16,8509.942
2019-11-17,8579.6
2019-11-18,8263.6
2019-11-19,8167.6
2019-11-20,8147.1
2019-11-21,7638.3
2019-11-22,7378.4
2019-11-23,7310.3
2019-11-24,7061.1
2019-11-25,7264.7
2019-11-26,7135.2
2019-11-27,7550.0
2019-11-28,7593.5
2019-11-29,7754.0
2019-11-30,7601.0
2019-12-01,7408.7
2019-12-02,7362.1
2019-12-03,7365.8
2019-12-04,7217.9
2019-12-05,7413.9
2019-12-06,7525.5
2019-12-09,7359.72
2019-12-10,7239.68
2019-12-11,7211.84
2019-12-12,7218.77
2019-12-13,7256.92
2019-12-14,7095.56
2019-12-15,7144.64
2019-12-16,6926.693
2019-12-17,6642.84
2019-12-18,7161.53
2019-12-19,7163.39
2019-12-20,7211.75
2019-12-21,7156.16
2019-12-22,7408.64
2019-12-23,7317.91
2019-12-24,7248.59
2019-12-25,7206.7
2019-12-26,7182.96
2019-12-27,7248.24
2019-12-28,7317.08
2019-12-29,7428.39
2019-12-30,7262.49
2019-12-31,7177.49
2020-01-01,7234.55
2020-01-02,6980.88
2020-01-03,7283.05
2020-01-04,7351.82
2020-01-05,7368.93
2020-01-06,7596.82
2020-01-07,8053.0
2020-01-08,8004.62
2020-01-09,7808.78
2020-01-10,8037.12
2020-01-11,8058.16
2020-01-12,8105.2
2020-01-13,8129.917
2020-01-14,8707.3
2020-01-15,8819.54
2020-01-16,8689.56
2020-01-17,8904.53
2020-01-18,8914.69
2020-01-19,8716.77
2020-01-20,8684.16
2020-01-21,8723.83
2020-01-22,8645.71
2020-01-23,8391.91
2020-01-24,8504.1
2020-01-25,8388.39
2020-01-26,8599.99
2020-01-27,8952.25
2020-01-28,9059.5
2020-01-29,9356.38
2020-01-30,9545.47
2020-01-31,9362.4
2020-02-01,9378.32
2020-02-02,9444.47
2020-02-03,9293.22
2020-02-04,9148.07
2020-02-05,9676.83
2020-02-06,9727.18
2020-02-07,9725.1
2020-02-08,9916.82
2020-02-09,10066.78
2020-02-10,9862.15
2020-02-11,10241.02
2020-02-12,10377.0
2020-02-13,10183.61
2020-02-14,10339.67
2020-02-15,9922.64
2020-02-16,9772.75
2020-02-17,9652.11
2020-02-18,10138.13
2020-02-19,9564.7
2020-02-20,9626.48
2020-02-21,9665.91
2020-02-22,9691.98
2020-02-23,9885.44
2020-02-24,9609.68
2020-02-25,9380.29
2020-02-26,8737.936
2020-02-27,8726.79
2020-02-28,8683.6
2020-02-29,8645.4
2020-03-01,8533.27
2020-03-02,8940.95
2020-03-03,8742.96
2020-03-04,8746.82
2020-03-05,9123.33
2020-03-06,9148.45
2020-03-07,8907.77
2020-03-08,8278.27
2020-03-09,7859.87
2020-03-10,8009.57
2020-03-11,7828.3
2020-03-12,5775.5
2020-03-13,5534.2
2020-03-14,5342.671
2020-03-15,5934.92
2020-03-16,5001.47
2020-03-17,5450.36
2020-03-18,5402.32
2020-03-19,6275.77
2020-03-20,6233.12
2020-03-21,6189.03
2020-03-22,6051.33
2020-03-23,6470.66
2020-03-24,6705.1
2020-03-25,6622.97
2020-03-26,6736.29
2020-03-27,6681.94
2020-03-28,6237.64
2020-03-29,5911.77
2020-03-30,6567.9
2020-03-31,6453.98
2020-04-01,6389.33
2020-04-02,6838.23
2020-04-03,6740.04
2020-04-04,6882.99
2020-04-05,6793.44
2020-04-06,7307.11
2020-04-07,7179.54
2020-04-08,7332.78
2020-04-09,7315.8
2020-04-10,6908.19
2020-04-11,6877.99
2020-04-12,7143.99
2020-04-13,6872.09
2020-04-14,6854.14
2020-04-15,6741.31
2020-04-16,7119.33
2020-04-17,7061.62
2020-04-18,7228.55
2020-04-19,7199.67
2020-04-20,6856.04
2020-04-21,6908.24
2020-04-22,7101.5
2020-04-23,7607.3
2020-04-24,7508.24
2020-04-25,7529.33
2020-04-26,7635.55
2020-04-27,7730.21
2020-04-28,7734.29
2020-04-29,8834.2
2020-04-30,8766.9
2020-05-01,8849.5
2020-05-02,8811.69
2020-05-03,8861.16
2020-05-04,8964.45
2020-05-05,8976.595
2020-05-06,9316.17
2020-05-07,9914.5
2020-05-08,9997.8
2020-05-09,9613.901
2020-05-10,8758.96
2020-05-11,8597.95
2020-05-12,8786.08
2020-05-13,9339.66
2020-05-14,9800.71
2020-05-15,9426.19
2020-05-16,9376.4
2020-05-17,9749.72
2020-05-18,9671.27
2020-05-19,9676.866
2020-05-20,9543.89
2020-05-21,9119.45
2020-05-22,9213.48
2020-05-23,9228.6
2020-05-24,9058.62
2020-05-25,8905.87
2020-05-26,8850.5
2020-05-27,9065.37
2020-05-28,9439.91
2020-05-29,9388.55
2020-05-30,9485.64
2020-05-31,9464.1
2020-06-01,9667.99
2020-06-02,9526.17
2020-06-03,9584.48
2020-06-04,9775.71
2020-06-05,9662.34
2020-06-06,9695.53
2020-06-07,9711.8
2020-06-08,9719.9
2020-06-09,9817.18
2020-06-10,9861.6
2020-06-11,9346.07
2020-06-12,9449.4
2020-06-13,9431.7
2020-06-14,9329.23
2020-06-15,9461.84
2020-06-16,9504.95
2020-06-17,9411.13
2020-06-18,9367.79
2020-06-19,9339.0
2020-06-20,9351.55
2020-06-21,9322.817
2020-06-22,9676.26
2020-06-23,9650.12
2020-06-24,9268.43
2020-06-25,9298.37
2020-06-26,9175.12
2020-06-27,9068.43
2020-06-28,9126.18
2020-06-29,9229.98
2020-06-30,9164.2
2020-07-01,9240.45
2020-07-02,9140.45
2020-07-03,9099.61
2020-07-04,9134.0
2020-07-05,9040.87
2020-07-06,9277.34
2020-07-07,9248.61
2020-07-08,9437.3
2020-07-09,9257.16
2020-07-10,9220.22
2020-07-11,9223.69
2020-07-12,9283.926
2020-07-13,9244.35
2020-07-14,9245.95
2020-07-15,9228.4
2020-07-16,9130.82
2020-07-17,9161.5
2020-07-18,9188.188
2020-07-19,9182.26
2020-07-20,9174.82
2020-07-21,9389.91
2020-07-22,9386.56
2020-07-23,9620.09
2020-07-24,9603.63
2020-07-25,9704.69
2020-07-26,9896.67
2020-07-27,11126.76
2020-07-28,11030.07
2020-07-29,11312.22
2020-07-30,11101.1
2020-07-31,11406.67
2020-08-01,11763.8
2020-08-02,11131.86
2020-08-03,11209.81
2020-08-04,11242.27
2020-08-05,11779.94
2020-08-06,11741.7
2020-08-07,11585.267
2020-08-08,11768.12
2020-08-09,11648.84
2020-08-10,11828.998
2020-08-11,11279.95
2020-08-12,11511.85
2020-08-13,11733.0
2020-08-14,11761.91
2020-08-15,11924.36
2020-08-16,11865.23
2020-08-17,12334.34
2020-08-18,12078.93
2020-08-19,11716.75
2020-08-20,11830.82
2020-08-21,11535.49
2020-08-22,11692.0
2020-08-23,11678.0
2020-08-24,11765.85
2020-08-25,11340.92
2020-08-26,11471.77
2020-08-27,11334.0
2020-08-28,11496.26
2020-08-29,11532.0
2020-08-30,11612.46
2020-08-31,11635.0
2020-09-01,12030.09
2020-09-02,11391.49
2020-09-03,10742.71
2020-09-04,10547.98
2020-09-05,10113.0
2020-09-06,10330.61
2020-09-07,10178.83
2020-09-08,10025.72
2020-09-09,10242.52
2020-09-10,10352.33
2020-09-11,10358.0
2020-09-12,10458.9
2020-09-13,10302.76
2020-09-14,10726.13
2020-09-15,10880.0
2020-09-16,11007.9
2020-09-17,10963.35
2020-09-18,10942.94
2020-09-19,11088.0
2020-09-21,10507.11
2020-09-22,10571.873
2020-09-23,10256.3
2020-09-24,10656.18
2020-09-25,10663.18
2020-09-28,10886.58
2020-09-29,10790.0
2020-09-30,10710.61
2020-10-01,10590.92
2020-10-02,10488.8
2020-10-03,10577.91
2020-10-04,10655.84
2020-10-05,10756.0
2020-10-06,10575.07
2020-10-07,10660.28
2020-10-08,10888.67
2020-10-09,11069.971
2020-10-10,11373.61
2020-10-11,11318.64
2020-10-12,11698.45
2020-10-13,11471.0
2020-10-14,11386.33
2020-10-15,11511.24
2020-10-16,11343.96
2020-10-17,11352.0
2020-10-18,11460.91
2020-10-19,11753.8
2020-10-20,11933.81
2020-10-21,12927.04
2020-10-22,13163.81
2020-10-23,12930.88
2020-10-24,13086.19
2020-10-25,13042.14
2020-10-26,13035.8
2020-10-27,13697.46
2020-10-28,13200.56
2020-10-29,13518.5
2020-10-30,13574.19
2020-10-31,13848.25
2020-11-01,13820.85
2020-11-02,13619.0
2020-11-03,13733.78
2020-11-04,14020.55
2020-11-05,15207.425
2020-11-06,15488.0
2020-11-07,14816.79
2020-11-08,15378.0
2020-11-09,15356.64
2020-11-10,15401.72
2020-11-11,15833.88
2020-11-12,16156.66
2020-11-13,16301.04
2020-11-14,16016.83
2020-11-15,15858.06
2020-11-16,16711.73
2020-11-17,17607.57
2020-11-18,17784.58
2020-11-19,17940.72
2020-11-20,18582.5
2020-11-21,18636.56
2020-11-22,18562.43
2020-11-23,18409.91
2020-11-24,18858.86
2020-11-25,18836.09
2020-11-26,17116.3
2020-11-27,17044.66
2020-11-28,17770.14
2020-11-29,18246.56
2020-11-30,19350.48
2020-12-01,19129.44
2020-12-02,19158.31
2020-12-03,19462.5
2020-12-04,18827.89
2020-12-05,19006.89
2020-12-06,19254.17
2020-12-07,19091.16
2020-12-08,18777.83
2020-12-09,18518.38
2020-12-10,18367.53
2020-12-11,18156.83
2020-12-12,18803.46
2020-12-13,19177.11
2020-12-14,19198.54
2020-12-15,19426.84
2020-12-16,21248.92
2020-12-17,22806.4
2020-12-18,22924.65
2020-12-19,23997.17
2020-12-20,23212.45
2020-12-21,23106.84
2020-12-22,23402.2
2020-12-23,23330.9
2020-12-24,23402.04
2020-12-25,24409.05
2020-12-26,26624.72
2020-12-27,26375.66
2020-12-28,26612.9
2020-12-29,26874.69
2020-12-30,28895.86
2020-12-31,28985.79
2021-01-01,29234.2
2021-01-02,31716.41
2021-01-03,33577.25
2021-01-04,31020.21
2021-01-05,33792.92
2021-01-06,35864.54
2021-01-07,39654.2
2021-01-08,39987.44
2021-01-09,40794.17
2021-01-10,38496.68
2021-01-11,33867.21
2021-01-12,34826.01
2021-01-13,37773.0
2021-01-14,38665.92
2021-01-15,36339.14
2021-01-16,35733.45
2021-01-17,36609.17
2021-01-18,36430.77
2021-01-19,36400.0
2021-01-20,34871.95
2021-01-21,30915.02
2021-01-22,33400.45
2021-01-23,31970.44
2021-01-24,31843.4
2021-01-25,32620.46
2021-01-26,31996.95
2021-01-27,31015.94
2021-01-28,33386.88
2021-01-29,34788.31
2021-01-30,34710.63
2021-01-31,32731.98
2021-02-01,33572.84
2021-02-02,35678.02
2021-02-03,37328.8
2021-02-04,37569.71
2021-02-05,37860.96
2021-02-06,40018.24
2021-02-07,38575.59
2021-02-08,44600.0
2021-02-09,47041.89
2021-02-10,45032.72
2021-02-11,47053.89
2021-02-12,47939.23
2021-02-13,47239.03
2021-02-14,48839.01
2021-02-15,47924.07
2021-02-16,48612.32
2021-02-17,52350.01
2021-02-18,52070.62
2021-02-19,55486.3
2021-02-20,56311.13
2021-02-21,57373.06
2021-02-22,54785.97
2021-02-23,47975.62
2021-02-24,48630.09
2021-02-25,48144.12
2021-02-26,45579.97
2021-02-27,46768.23
2021-02-28,45283.56
2021-03-01,48800.99
2021-03-02,47417.47
2021-03-03,50797.94
2021-03-04,47991.8
2021-03-05,49185.39
2021-03-06,48680.0
2021-03-07,50075.11
2021-03-08,51913.63
2021-03-09,54425.92
2021-03-10,57060.12
2021-03-11,57787.27
2021-03-12,57091.65
2021-03-13,61123.5
2021-03-14,60127.74
2021-03-15,56844.62
2021-03-16,56617.23
2021-03-17,58607.57
2021-03-18,57894.59
2021-03-19,58577.98
2021-03-20,58736.12
2021-03-21,58120.42
2021-03-22,54393.04
2021-03-23,54542.51
2021-03-24,53495.47
2021-03-25,52442.24
2021-03-26,54606.36
2021-03-27,56493.6
2021-03-28,55122.48
2021-03-29,57505.02
2021-03-30,58756.28
2021-03-31,58901.26
2021-04-01,58774.0
2021-04-02,58740.1
2021-04-03,57555.79
2021-04-04,58079.96
2021-04-05,58769.86
2021-04-06,57813.16
2021-04-07,57661.76
2021-04-08,57678.62
2021-04-09,58256.65
2021-04-10,59151.42
2021-04-11,59553.26
2021-04-12,59934.89
2021-04-13,63169.01
2021-04-14,62642.29
2021-04-15,63375.03
2021-04-16,61826.19
2021-04-17,60810.0
2021-04-18,56374.57
2021-04-19,56303.49
2021-04-20,57072.31
2021-04-21,54721.48
2021-04-22,51577.63
2021-04-23,50484.15
2021-04-24,50945.24
2021-04-25,47616.14
2021-04-26,53359.37
2021-04-27,55265.91
2021-04-28,54857.92
2021-04-29,53346.57
2021-04-30,57049.25
2021-05-01,57491.07
2021-05-02,56710.68
2021-05-03,57166.16
2021-05-04,54437.23
2021-05-05,56911.87
2021-05-06,56271.77
2021-05-07,57392.5
2021-05-08,58849.03
2021-05-09,58222.69
2021-05-10,55657.88
2021-05-11,56670.11
2021-05-12,54733.39
2021-05-13,49427.24
2021-05-14,49795.37
2021-05-15,48463.45
2021-05-16,45357.75
2021-05-17,43809.76
2021-05-18,43037.74
2021-05-19,38887.01
2021-05-20,40717.07
2021-05-21,36407.95
2021-05-22,38213.39
2021-05-23,34245.7
2021-05-24,38508.07
2021-05-25,38067.12
2021-05-26,39028.51
2021-05-27,38962.47
2021-05-28,35007.93
2021-05-29,34625.98
2021-05-30,35918.78
2021-05-31,36936.63
2021-06-01,36392.97
2021-06-02,37770.01
2021-06-03,38738.45
2021-06-04,37269.39
2021-06-05,35017.12
2021-06-06,35926.16
2021-06-07,34146.25
2021-06-08,33535.71
2021-06-09,36621.67
2021-06-10,36629.66
2021-06-11,36913.58
2021-06-12,35848.8
2021-06-13,38914.79
2021-06-14,40258.66
2021-06-15,40031.93
2021-06-16,38759.76
2021-06-17,37766.5
2021-06-18,35646.35
2021-06-19,35867.54
2021-06-20,35685.29
2021-06-21,31780.93
2021-06-22,32559.62
2021-06-23,33290.22
2021-06-24,34801.31
2021-06-25,31901.75
2021-06-26,31394.56
2021-06-27,32838.66
2021-06-28,34587.35
2021-06-29,36212.63
2021-06-30,34808.17
2021-07-01,33512.55
2021-07-02,33476.8
2021-07-03,34561.13
2021-07-04,35878.37
2021-07-05,34169.0
2021-07-06,33790.8
2021-07-07,34218.21
2021-07-08,32696.14
2021-07-09,33909.31
2021-07-10,33429.75
2021-07-11,34534.31
2021-07-12,32878.57
2021-07-13,32550.0
2021-07-14,32867.87
2021-07-15,31719.83
2021-07-16,31748.09
2021-07-17,31718.44
2021-07-18,31871.31
2021-07-19,30733.75
2021-07-20,29692.97
2021-07-21,31823.47
2021-07-22,32191.27
2021-07-23,32640.35
2021-07-24,34121.61
2021-07-25,34555.11
2021-07-26,37017.37
2021-07-27,38280.33
2021-07-28,40140.08
2021-07-29,39573.03
2021-07-30,41191.18
2021-07-31,41954.95
2021-08-01,41091.09
2021-08-02,39214.93
2021-08-03,38370.74
2021-08-04,39863.36
2021-08-05,40955.35
2021-08-06,42523.39
2021-08-07,43709.76
2021-08-08,44234.0
2021-08-09,45777.24
2021-08-10,45765.37
2021-08-11,46287.22
2021-08-12,44270.33
2021-08-13,47616.71
2021-08-14,47047.6
2021-08-15,46957.79
2021-08-16,46043.88
2021-08-17,44774.99
2021-08-18,44549.96
2021-08-19,46652.26
2021-08-20,49264.8
2021-08-21,49224.44
2021-08-22,48652.56
2021-08-23,49512.88
2021-08-24,48182.89
2021-08-25,49158.85
2021-08-26,47307.75
2021-08-27,48998.23
2021-08-28,48977.22
2021-08-29,48958.3
2021-08-30,48419.24
2021-08-31,46933.13
2021-09-01,48487.83
2021-09-02,49812.8
2021-09-03,50146.75
2021-09-04,50283.74
2021-09-05,51621.55
2021-09-06,52125.04
2021-09-07,46472.17
2021-09-08,45998.41
2021-09-09,46480.24
2021-09-10,44609.06
2021-09-11,45340.94
2021-09-12,45306.19
2021-09-13,45175.17
2021-09-14,46604.8
2021-09-15,48176.12
2021-09-16,47686.49
2021-09-17,47375.22
2021-09-18,48037.83
2021-09-19,47449.18
2021-09-20,43551.68
2021-09-21,41354.89
2021-09-22,43350.51
2021-09-23,44770.05
2021-09-24,42959.84
2021-09-25,42687.1
2021-09-27,43067.58
2021-09-28,41862.19
2021-09-29,41253.6
2021-09-30,43783.66
2021-10-01,48318.58
2021-10-02,48211.84
2021-10-03,48015.35
2021-10-04,48930.3
2021-10-05,51650.24
2021-10-06,55199.42
2021-10-07,54187.46
2021-10-08,54216.39
2021-10-09,54801.63
2021-10-10,54705.27
2021-10-11,57203.58
2021-10-12,56170.81
2021-10-13,57553.01
2021-10-14,57674.88
2021-10-15,61430.46
2021-10-16,60839.46
2021-10-17,60828.07
2021-10-18,61812.15
2021-10-19,64157.76
2021-10-20,65812.9
2021-10-21,62889.22
2021-10-22,60331.49
2021-10-23,61162.79
2021-10-24,61014.87
2021-10-25,62743.52
2021-10-26,60366.83
2021-10-27,58816.12
2021-10-28,60905.9
2021-10-29,62374.72
2021-10-30,61505.7
2021-10-31,61515.53
2021-11-01,60818.17
2021-11-02,63015.17
2021-11-03,63175.52
2021-11-04,61415.86
2021-11-05,61082.27
2021-11-06,61512.86
2021-11-07,63000.27
2021-11-08,66161.63
2021-11-09,67687.73
2021-11-10,63991.41
2021-11-11,65052.83
2021-11-12,64155.21
2021-11-13,64352.16
2021-11-14,64333.06
2021-11-15,63838.89
2021-11-16,60515.95
2021-11-17,60084.34
2021-11-18,57645.09
2021-11-19,57921.28
2021-11-20,59704.98
2021-11-21,58852.19
2021-11-22,56302.98
2021-11-23,57710.03
2021-11-24,57370.21
2021-11-25,58835.14
2021-11-26,53932.78
2021-11-27,54686.25
2021-11-28,56479.04
2021-11-29,58351.83
2021-11-30,57183.41
2021-12-01,57043.19
2021-12-02,56806.76
2021-12-03,53560.27
2021-12-04,48719.19
2021-12-05,49235.82
2021-12-06,50190.42
2021-12-07,50550.32
2021-12-08,50593.32
2021-12-09,48042.96
2021-12-10,48015.13
2021-12-11,48806.26
2021-12-12,49969.88
2021-12-13,46804.4
2021-12-14,48361.47
2021-12-15,49223.48
2021-12-16,48145.37
2021-12-17,46953.69
2021-12-18,46960.58
2021-12-19,46690.33
2021-12-20,47074.71
2021-12-21,49071.91
2021-12-22,49061.69
2021-12-23,50852.34
2021-12-24,50851.35
2021-12-25,50994.41
2021-12-26,50878.31
2021-12-27,51057.26
2021-12-28,47604.4
2021-12-29,47185.85
2021-12-30,47241.45
2021-12-31,46353.08
2022-01-01,47349.6
2022-01-02,47093.37
2022-01-03,45990.03
2022-01-04,46163.32
2022-01-05,43661.45
2022-01-06,43120.19
2022-01-07,41845.18
2022-01-08,41802.79
2022-01-09,42315.81
2022-01-10,41757.92
2022-01-11,42708.55
2022-01-12,43795.16
2022-01-13,42833.85
2022-01-14,43324.35
2022-01-15,43359.35
2022-01-16,43024.83
2022-01-17,41712.02
2022-01-18,42404.29
2022-01-19,41744.14
2022-01-20,41108.86
2022-01-21,36884.73
2022-01-22,35344.0
2022-01-23,35341.28
2022-01-24,36776.68
2022-01-25,36622.0
2022-01-26,36377.43
2022-01-27,36147.65
2022-01-28,37850.29
2022-01-29,38404.24
2022-01-30,37785.16
2022-01-31,38440.16
2022-02-01,38828.54
2022-02-02,37021.46
2022-02-03,36929.79
2022-02-04,40623.38
2022-02-05,41665.26
2022-02-06,41718.77
2022-02-07,44095.36
2022-02-08,44267.24
2022-02-09,44566.16
2022-02-10,43733.6
2022-02-11,42595.36
2022-02-12,41943.03
2022-02-13,42239.56
2022-02-14,42287.8
2022-02-15,44013.61
2022-02-16,44086.33
2022-02-17,40739.92
2022-02-18,40049.51
2022-02-19,39948.64
2022-02-20,38300.46
2022-02-21,37249.9
2022-02-22,37895.75
2022-02-23,37567.81
2022-02-24,38404.98
2022-02-25,38935.47
2022-02-26,39418.04
2022-02-27,37444.26
2022-02-28,41678.71
2022-03-01,43861.95
2022-03-02,44141.62
2022-03-03,42295.97
2022-03-04,39397.54
2022-03-05,39393.22
2022-03-06,39012.6
2022-03-07,37840.49
2022-03-08,38570.52
2022-03-09,41884.29
2022-03-10,39335.87
2022-03-11,38902.48
2022-03-12,39106.59
2022-03-13,38737.58
2022-03-14,38737.34
2022-03-15,39690.71
2022-03-16,41115.85
2022-03-17,41027.54
2022-03-18,41827.09
2022-03-19,42151.85
2022-03-20,41371.95
2022-03-21,41294.33
2022-03-22,42840.81
2022-03-23,42404.2
2022-03-24,44015.18
2022-03-25,44493.86
2022-03-26,44462.5
2022-03-27,46527.78
2022-03-28,47619.55
2022-03-29,47314.78
2022-03-30,47018.79
2022-03-31,45804.53
2022-04-01,46351.09
2022-04-02,46277.5
2022-04-03,46824.19
2022-04-04,46489.1
2022-04-05,45961.33
2022-04-06,43829.82
2022-04-07,43542.16
2022-04-08,42640.32
2022-04-09,42591.77
2022-04-10,42656.99
2022-04-11,39386.43
2022-04-12,39650.24
2022-04-13,41208.88
2022-04-14,39958.05
2022-04-15,40399.6
2022-04-16,40521.31
2022-04-17,40182.03
2022-04-18,40819.7
2022-04-19,41315.61
2022-04-20,41502.26
2022-04-21,40709.27
2022-04-22,39617.18
2022-04-23,39915.93
2022-04-24,39669.35
2022-04-25,40227.83
2022-04-26,38307.94
2022-04-27,39229.48
2022-04-28,39799.77
2022-04-29,38542.64
2022-04-30,38307.4
2022-05-01,38351.66
2022-05-02,38665.03
2022-05-03,37778.08
2022-05-04,39746.85
2022-05-05,36450.95
2022-05-06,35984.57
2022-05-07,35123.18
2022-05-08,34417.89
2022-05-09,30703.33
2022-05-10,30682.39
2022-05-11,28914.04
2022-05-12,28395.07
2022-05-13,29962.95
2022-05-14,29683.92
2022-05-15,31157.59
2022-05-16,30137.46
2022-05-17,30506.86
2022-05-18,29135.94
2022-05-19,30182.05
2022-05-20,29122.7
2022-05-21,29319.55
2022-05-22,30088.76
2022-05-23,29224.81
2022-05-24,29529.48
2022-05-25,29842.07
2022-05-26,29527.28
2022-05-27,28680.94
2022-05-28,28956.09
2022-05-29,29241.14
2022-05-30,31846.8
2022-05-31,31680.2
2022-06-01,29515.4
2022-06-02,30334.66
2022-06-03,29776.11
2022-06-04,29818.44
2022-06-05,29951.75
2022-06-06,31474.92
2022-06-07,31423.7
2022-06-08,30356.82
2022-06-09,30098.92
2022-06-10,29249.62
2022-06-11,28545.05
2022-06-12,27271.5
2022-06-13,23078.93
2022-06-14,21493.68
2022-06-15,22294.29
2022-06-16,20650.79
2022-06-17,20530.82
2022-06-18,18442.85
2022-06-19,20413.54
2022-06-20,20367.49
2022-06-21,20925.85
2022-06-22,19964.98
2022-06-23,20676.12
